Time,V(OUT1),V(NODE4),
0.00505,-2.1441161763758694,-1.8000000000000007,
0.00506,-2.0078072707874974,-1.7600000000000016,
0.00507,-1.796993152371124,-1.7200000000000024,
0.00508,-1.5948209823812827,-1.6799999999999997,
0.00509,-1.4604079181941638,-1.6400000000000006,
0.0051,-1.4160189777828385,-1.5999999999999979,
0.00511,-1.447134034151463,-1.5599999999999987,
0.00512,-1.514053794494633,-1.5199999999999996,
0.00513,-1.5700332143938946,-1.4800000000000004,
0.00514,-1.5792085036320622,-1.4400000000000048,
0.00515,-1.5282730468957446,-1.4000000000000021,
0.00516,-1.4285678025437765,-1.360000000000003,
0.00517,-1.3089066154347613,-1.3200000000000003,
0.00518,-1.2027078410622858,-1.2800000000000047,
0.00519,-1.1347240825882037,-1.240000000000002,
0.0052,-1.1123397460201252,-1.2000000000000028,
0.00521,-1.12429738339628,-1.1600000000000037,
0.00522,-1.1467091690655207,-1.120000000000001,
0.00523,-1.1534760974493765,-1.0799999999999983,
0.00524,-1.1267735410897632,-1.0399999999999991,
0.00525,-1.0635373223770075,-1,
0.00526,-0.9756914320092893,-0.9600000000000009,
0.00527,-0.8844227172091484,-0.9199999999999982,
0.00528,-0.8111078528899862,-0.8800000000000026,
0.00529,-0.7686637849770378,-0.8399999999999999,
0.0053,-0.7567307656682134,-0.8000000000000007,
0.00531,-0.7624195389363335,-0.7600000000000051,
0.00532,-0.7660732283041822,-0.7200000000000024,
0.00533,-0.7495271897876151,-0.6799999999999997,
0.00534,-0.7034558404053006,-0.639999999999997,
0.00535,-0.6308862155098687,-0.6000000000000014,
0.00536,-0.5455917666722061,-0.5599999999999987,
0.00537,-0.4661729889274929,-0.5200000000000031,
0.00538,-0.4083397367746646,-0.4800000000000004,
0.00539,-0.37856533416654675,-0.4400000000000013,
0.0054,-0.37165121121391775,-0.3999999999999986,
0.00541,-0.3731055466792992,-0.360000000000003,
0.00542,-0.36527587721572785,-0.3200000000000003,
0.00543,-0.3346764286292396,-0.2800000000000047,
0.00544,-0.2775086604378841,-0.240000000000002,
0.00545,-0.20114863553201778,-0.20000000000000284,
0.00546,-0.12103838643743285,-0.16000000000000014,
0.00547,-0.05429005751135033,-0.120000000000001,
0.00548,-0.012635363496981432,-0.08000000000000185,
0.00549,0.0023996388547190698,-0.03999999999999915,
0.0055,0.0001349444811613296,-3.552713678800501e-15,
0.00551,-0.003057578722525787,0.03999999999999915,
0.00552,0.0095721497598305,0.0799999999999983,
0.00553,0.04832432991444736,0.120000000000001,
0.00554,0.1128545502391289,0.1599999999999966,
0.00555,0.1923304167148725,0.1999999999999993,
0.00556,0.2698870356598622,0.23999999999999488,
0.00557,0.3295734747953109,0.2799999999999976,
0.00558,0.3629544396290979,0.31999999999999673,
0.00559,0.3726527365984221,0.35999999999999943,
0.0056,0.3713479830021541,0.3999999999999986,
0.00561,0.37659536747342864,0.4400000000000013,
0.00562,0.4035493763227276,0.4800000000000004,
0.00563,0.4585685420628624,0.519999999999996,
0.00564,0.5363632045892518,0.5599999999999987,
0.00565,0.6219375388005934,0.5999999999999979,
0.00566,0.6966256365427986,0.639999999999997,
0.00567,0.7458153902622818,0.6799999999999962,
0.00568,0.7651959212396178,0.7199999999999989,
0.00569,0.7628872698097047,0.7599999999999945,
0.0057,0.7564351175129328,0.7999999999999972,
0.00571,0.7657458495996047,0.8399999999999999,
0.00572,0.8047569128624339,0.8800000000000026,
0.00573,0.8752683425668685,0.9199999999999982,
0.00574,0.9656064275350038,0.9600000000000009,
0.00575,1.0549050574166612,1,
0.00576,1.121498169557299,1.0399999999999991,
0.00577,1.1521356684381097,1.0799999999999983,
0.00578,1.1482150920779137,1.120000000000001,
0.00579,1.126235929166472,1.1599999999999966,
0.0058,1.111900351888143,1.1999999999999957,
0.00581,1.1298702609334412,1.2399999999999984,
0.00582,1.1931213954313167,1.279999999999994,
0.00583,1.2962928108146239,1.3199999999999967,
0.00584,1.416137226817231,1.3599999999999994,
0.00585,1.5195358267019925,1.4000000000000021,
0.00586,1.5765079253578431,1.4399999999999977,
0.00587,1.573391859724361,1.4800000000000004,
0.00588,1.5208382617668572,1.5199999999999996,
0.00589,1.452774248783609,1.5599999999999987,
0.0059,1.4156333706721336,1.5999999999999979,
0.00591,1.4508238115659724,1.6400000000000006,
0.00592,1.5762777644021293,1.6799999999999962,
0.00593,1.773860279119791,1.7199999999999989,
0.00594,1.9879400540434484,1.759999999999998,
0.00595,2.1369200328330176,1.7999999999999972,
0.00596,2.135131889374545,1.8399999999999963,
0.00597,1.9187297356221846,1.879999999999999,
0.00598,1.4674315980921675,1.9200000000000017,
0.00599,0.8148607578108136,1.9599999999999973,
0.006,0.04362145739227202,-2,
0.00601,-0.7339752056883194,-1.9600000000000009,
0.00602,-1.404026127046453,-1.9200000000000017,
0.00603,-1.8796249103786073,-1.8800000000000026,
0.00604,-2.121404378716488,-1.8399999999999999,
0.00605,-2.1441161763758645,-1.8000000000000043,
0.00606,-2.0078072707874974,-1.7600000000000016,
0.00607,-1.796993152371123,-1.7200000000000024,
0.00608,-1.594820982381274,-1.6800000000000033,
0.00609,-1.4604079181941652,-1.6400000000000006,
0.0061,-1.4160189777828391,-1.5999999999999979,
0.00611,-1.4471340341514636,-1.5599999999999987,
0.00612,-1.5140537944946308,-1.5200000000000031,
0.00613,-1.5700332143939018,-1.4800000000000004,
0.00614,-1.5792085036320715,-1.4400000000000048,
0.00615,-1.5282730468957464,-1.4000000000000021,
0.00616,-1.4285678025437811,-1.360000000000003,
0.00617,-1.3089066154347555,-1.3200000000000003,
0.00618,-1.20270784106229,-1.2800000000000047,
0.00619,-1.1347240825882048,-1.240000000000002,
0.0062,-1.112339746020126,-1.2000000000000028,
0.00621,-1.1242973833962897,-1.1600000000000037,
0.00622,-1.146709169065514,-1.120000000000001,
0.00623,-1.153476097449379,-1.0799999999999983,
0.00624,-1.1267735410897584,-1.0399999999999991,
0.00625,-1.0635373223770086,-1,
0.00626,-0.975691432009291,-0.9600000000000009,
0.00627,-0.8844227172091469,-0.9199999999999982,
0.00628,-0.8111078528899921,-0.8800000000000026,
0.00629,-0.7686637849770372,-0.8400000000000034,
0.0063,-0.7567307656682205,-0.8000000000000007,
0.00631,-0.7624195389363303,-0.7600000000000051,
0.00632,-0.7660732283041739,-0.7200000000000024,
0.00633,-0.7495271897876037,-0.6799999999999997,
0.00634,-0.7034558404053064,-0.6400000000000041,
0.00635,-0.630886215509872,-0.6000000000000014,
0.00636,-0.5455917666722063,-0.5599999999999987,
0.00637,-0.46617298892749887,-0.5200000000000031,
0.00638,-0.408339736774662,-0.4800000000000004,
0.00639,-0.378565334166552,-0.4400000000000013,
0.0064,-0.3716512112139187,-0.3999999999999986,
0.00641,-0.3731055466792961,-0.360000000000003,
0.00642,-0.3652758772157189,-0.3200000000000003,
0.00643,-0.3346764286292315,-0.2800000000000047,
0.00644,-0.2775086604378914,-0.240000000000002,
0.00645,-0.20114863553201778,-0.20000000000000284,
0.00646,-0.12103838643744344,-0.16000000000000014,
0.00647,-0.054290057511349465,-0.120000000000001,
0.00648,-0.012635363496981944,-0.08000000000000185,
0.00649,0.0023996388547202724,-0.03999999999999915,
0.0065,0.00013494448116215766,-3.552713678800501e-15,
0.00651,-0.003057578722528846,0.03999999999999915,
0.00652,0.009572149759828513,0.0799999999999983,
0.00653,0.04832432991444756,0.120000000000001,
0.00654,0.11285455023913075,0.1599999999999966,
0.00655,0.19233041671487205,0.1999999999999993,
0.00656,0.2698870356598739,0.23999999999999488,
0.00657,0.32957347479530724,0.2799999999999976,
0.00658,0.3629544396290959,0.31999999999999673,
0.00659,0.372652736598424,0.35999999999999943,
0.0066,0.37134798300214755,0.3999999999999986,
0.00661,0.3765953674734298,0.4400000000000013,
0.00662,0.4035493763227238,0.4800000000000004,
0.00663,0.45856854206286,0.519999999999996,
0.00664,0.5363632045892425,0.5599999999999987,
0.00665,0.6219375388005857,0.5999999999999979,
0.00666,0.6966256365428106,0.639999999999997,
0.00667,0.7458153902622826,0.6799999999999962,
0.00668,0.7651959212396259,0.7199999999999989,
0.00669,0.7628872698096979,0.7599999999999945,
0.0067,0.7564351175129291,0.7999999999999972,
0.00671,0.7657458495996019,0.8399999999999999,
0.00672,0.8047569128624311,0.879999999999999,
0.00673,0.8752683425668608,0.9199999999999982,
0.00674,0.965606427534992,0.9600000000000009,
0.00675,1.054905057416652,1,
0.00676,1.1214981695572936,1.0399999999999991,
0.00677,1.152135668438119,1.0799999999999983,
0.00678,1.1482150920779102,1.1199999999999974,
0.00679,1.1262359291664719,1.1599999999999966,
0.0068,1.1119003518881396,1.1999999999999957,
0.00681,1.1298702609334357,1.2399999999999984,
0.00682,1.1931213954313178,1.279999999999994,
0.00683,1.2962928108146223,1.3199999999999967,
0.00684,1.41613722681724,1.3599999999999994,
0.00685,1.5195358267019898,1.4000000000000021,
0.00686,1.5765079253578502,1.4399999999999977,
0.00687,1.5733918597243597,1.4800000000000004,
0.00688,1.5208382617668545,1.5199999999999996,
0.00689,1.4527742487836155,1.5599999999999987,
0.0069,1.4156333706721345,1.5999999999999979,
0.00691,1.4508238115659724,1.6400000000000006,
0.00692,1.5762777644021206,1.6799999999999962,
0.00693,1.7738602791197913,1.7199999999999989,
0.00694,1.9879400540434422,1.759999999999998,
0.00695,2.1369200328330185,1.7999999999999936,
0.00696,2.1351318893745477,1.8399999999999963,
0.00697,1.9187297356221888,1.879999999999999,
0.00698,1.4674315980921715,1.9200000000000017,
0.00699,0.8148607578108008,1.9599999999999973,
0.007,0.04362145739227408,-2,
0.00701,-0.7339752056883214,-1.9600000000000009,
0.00702,-1.4040261270464491,-1.9200000000000017,
0.00703,-1.8796249103786078,-1.8800000000000026,
0.00704,-2.121404378716489,-1.8399999999999999,
0.00705,-2.1441161763758645,-1.8000000000000043,
0.00706,-2.0078072707875028,-1.7600000000000016,
0.00707,-1.7969931523711236,-1.7200000000000024,
0.00708,-1.594820982381286,-1.6800000000000033,
0.00709,-1.460407918194163,-1.6400000000000006,
0.0071,-1.4160189777828274,-1.6000000000000014,
0.00711,-1.4471340341514636,-1.5599999999999987,
0.00712,-1.5140537944946313,-1.5200000000000031,
0.00713,-1.5700332143939035,-1.4800000000000004,
0.00714,-1.5792085036320622,-1.4400000000000048,
0.00715,-1.528273046895749,-1.4000000000000021,
0.00716,-1.4285678025437794,-1.360000000000003,
0.00717,-1.3089066154347604,-1.3200000000000003,
0.00718,-1.202707841062289,-1.2800000000000047,
0.00719,-1.1347240825882123,-1.240000000000002,
0.0072,-1.1123397460201347,-1.2000000000000028,
0.00721,-1.1242973833962853,-1.1600000000000037,
0.00722,-1.1467091690655289,-1.120000000000001,
0.00723,-1.1534760974493776,-1.0799999999999983,
0.00724,-1.1267735410897555,-1.0399999999999991,
0.00725,-1.06353732237701,-1,
0.00726,-0.9756914320092863,-0.9600000000000009,
0.00727,-0.8844227172091422,-0.9199999999999982,
0.00728,-0.8111078528899803,-0.8800000000000026,
0.00729,-0.7686637849770441,-0.8400000000000034,
0.0073,-0.7567307656682177,-0.8000000000000007,
0.00731,-0.7624195389363307,-0.7600000000000051,
0.00732,-0.7660732283041819,-0.7200000000000024,
0.00733,-0.7495271897876141,-0.6800000000000068,
0.00734,-0.7034558404053011,-0.6400000000000041,
0.00735,-0.6308862155098817,-0.6000000000000014,
0.00736,-0.5455917666722198,-0.5599999999999987,
0.00737,-0.46617298892749043,-0.5200000000000031,
0.00738,-0.4083397367746606,-0.4800000000000004,
0.00739,-0.3785653341665391,-0.4400000000000013,
0.0074,-0.3716512112139125,-0.3999999999999986,
0.00741,-0.37310554667929063,-0.360000000000003,
0.00742,-0.36527587721572036,-0.3200000000000003,
0.00743,-0.33467642862924224,-0.2800000000000047,
0.00744,-0.27750866043788636,-0.240000000000002,
0.00745,-0.20114863553202017,-0.20000000000000284,
0.00746,-0.12103838643743897,-0.16000000000000014,
0.00747,-0.05429005751134881,-0.120000000000001,
0.00748,-0.012635363496980731,-0.08000000000000185,
0.00749,0.0023996388547188378,-0.03999999999999915,
0.0075,0.00013494448115316157,-3.552713678800501e-15,
0.00751,-0.003057578722521742,0.03999999999999915,
0.00752,0.009572149759825156,0.0799999999999983,
0.00753,0.04832432991445014,0.120000000000001,
0.00754,0.1128545502391317,0.1599999999999966,
0.00755,0.19233041671487006,0.1999999999999993,
0.00756,0.2698870356598695,0.23999999999999488,
0.00757,0.3295734747953178,0.2799999999999976,
0.00758,0.3629544396290963,0.31999999999999673,
0.00759,0.372652736598415,0.35999999999999943,
0.0076,0.3713479830021478,0.3999999999999986,
0.00761,0.3765953674734208,0.4399999999999977,
0.00762,0.403549376322726,0.4800000000000004,
0.00763,0.45856854206286396,0.519999999999996,
0.00764,0.5363632045892507,0.5599999999999987,
0.00765,0.6219375388005878,0.5999999999999979,
0.00766,0.6966256365428013,0.639999999999997,
0.00767,0.7458153902622761,0.6799999999999962,
0.00768,0.7651959212396149,0.7199999999999989,
0.00769,0.7628872698097047,0.7599999999999945,
0.0077,0.7564351175129316,0.7999999999999972,
0.00771,0.7657458495995851,0.8399999999999963,
0.00772,0.8047569128624317,0.879999999999999,
0.00773,0.8752683425668576,0.9199999999999982,
0.00774,0.9656064275350007,0.9600000000000009,
0.00775,1.0549050574166512,1,
0.00776,1.12149816955729,1.0399999999999991,
0.00777,1.1521356684381125,1.0799999999999983,
0.00778,1.1482150920779117,1.1199999999999974,
0.00779,1.126235929166467,1.1599999999999966,
0.0078,1.1119003518881303,1.1999999999999957,
0.00781,1.1298702609334343,1.2399999999999984,
0.00782,1.193121395431323,1.2800000000000011,
0.00783,1.296292810814625,1.3199999999999967,
0.00784,1.4161372268172354,1.3599999999999994,
0.00785,1.5195358267019856,1.399999999999995,
0.00786,1.5765079253578496,1.4399999999999977,
0.00787,1.5733918597243544,1.4800000000000004,
0.00788,1.5208382617668588,1.5199999999999996,
0.00789,1.4527742487836113,1.5599999999999952,
0.0079,1.4156333706721356,1.6000000000000014,
0.00791,1.4508238115659697,1.6400000000000006,
0.00792,1.5762777644021315,1.6799999999999962,
0.00793,1.7738602791197804,1.7199999999999953,
0.00794,1.9879400540434302,1.759999999999991,
0.00795,2.136920032833025,1.7999999999999972,
0.00796,2.1351318893745486,1.8399999999999963,
0.00797,1.91872973562218,1.879999999999999,
0.00798,1.467431598092225,1.9199999999999946,
0.00799,0.8148607578107471,1.9600000000000009,
0.008,0.043621457392281675,-2,
0.00801,-0.7339752056883048,-1.9600000000000009,
0.00802,-1.404026127046388,-1.9200000000000017,
0.00803,-1.879624910378626,-1.8799999999999955,
0.00804,-2.1214043787164933,-1.8400000000000034,
0.00805,-2.1441161763758685,-1.8000000000000043,
0.00806,-2.007807270787512,-1.7600000000000051,
0.00807,-1.7969931523711085,-1.7199999999999989,
0.00808,-1.5948209823812833,-1.6799999999999997,
0.00809,-1.4604079181941587,-1.6400000000000077,
0.0081,-1.4160189777828454,-1.6000000000000014,
0.00811,-1.4471340341514503,-1.5600000000000023,
0.00812,-1.5140537944946384,-1.519999999999996,
0.00813,-1.5700332143938909,-1.480000000000004,
0.00814,-1.5792085036320647,-1.4400000000000048,
0.00815,-1.5282730468957546,-1.4000000000000057,
0.00816,-1.4285678025437674,-1.3599999999999994,
0.00817,-1.3089066154347646,-1.3200000000000003,
0.00818,-1.2027078410622931,-1.2800000000000011,
0.00819,-1.134724082588219,-1.240000000000009,
0.0082,-1.112339746020138,-1.2000000000000028,
0.00821,-1.1242973833963001,-1.1600000000000037,
0.00822,-1.146709169065528,-1.1199999999999974,
0.00823,-1.1534760974493767,-1.0800000000000054,
0.00824,-1.1267735410897552,-1.0399999999999991,
0.00825,-1.063537322377,-1,
0.00826,-0.9756914320092852,-0.9600000000000009,
0.00827,-0.8844227172091434,-0.9200000000000017,
0.00828,-0.8111078528899899,-0.8800000000000097,
0.00829,-0.7686637849770273,-0.8399999999999963,
0.0083,-0.7567307656682174,-0.8000000000000043,
0.00831,-0.762419538936329,-0.7600000000000051,
0.00832,-0.7660732283041899,-0.720000000000006,
0.00833,-0.7495271897876135,-0.6799999999999997,
0.00834,-0.7034558404053181,-0.6400000000000006,
0.00835,-0.6308862155098733,-0.6000000000000014,
0.00836,-0.5455917666722135,-0.5600000000000023,
0.00837,-0.4661729889274905,-0.519999999999996,
0.00838,-0.40833973677466934,-0.4799999999999969,
0.00839,-0.3785653341665566,-0.44000000000000483,
0.0084,-0.3716512112139275,-0.4000000000000057,
0.00841,-0.37310554667930806,-0.35999999999999943,
0.00842,-0.3652758772157292,-0.3200000000000003,
0.00843,-0.3346764286292403,-0.28000000000000114,
0.00844,-0.2775086604378902,-0.240000000000002,
0.00845,-0.20114863553203216,-0.20000000000000284,
0.00846,-0.12103838643744085,-0.1600000000000037,
0.00847,-0.05429005751134719,-0.12000000000000455,
0.00848,-0.01263536349697713,-0.0799999999999983,
0.00849,0.0023996388547192888,-0.04000000000000625,
0.0085,0.00013494448116140934,0,
0.00851,-0.0030575787225298858,0.03999999999999915,
0.00852,0.009572149759825944,0.0799999999999983,
0.00853,0.04832432991444434,0.11999999999999744,
0.00854,0.11285455023913013,0.1600000000000037,
0.00855,0.1923304167148726,0.19999999999999574,
0.00856,0.26988703565986333,0.23999999999999488,
0.00857,0.32957347479530047,0.27999999999999403,
0.00858,0.36295443962910107,0.3200000000000003,
0.00859,0.3726527365984251,0.35999999999999943,
0.0086,0.3713479830021595,0.3999999999999986,
0.00861,0.37659536747343547,0.4399999999999977,
0.00862,0.40354937632272797,0.4799999999999969,
0.00863,0.45856854206287057,0.5200000000000031,
0.00864,0.5363632045892556,0.5600000000000023,
0.00865,0.6219375388005787,0.5999999999999943,
0.00866,0.6966256365427901,0.6399999999999935,
0.00867,0.745815390262273,0.6799999999999997,
0.00868,0.7651959212396227,0.7199999999999989,
0.00869,0.7628872698097069,0.759999999999998,
0.0087,0.7564351175129227,0.79999999999999,
0.00871,0.7657458495996019,0.8399999999999963,
0.00872,0.8047569128624272,0.8799999999999955,
0.00873,0.8752683425668665,0.9200000000000017,
0.00874,0.9656064275349967,0.9599999999999937,
0.00875,1.0549050574166678,1,
0.00876,1.1214981695573,1.0399999999999991,
0.00877,1.152135668438115,1.0799999999999983,
0.00878,1.148215092077906,1.1199999999999974,
0.00879,1.1262359291664616,1.1599999999999966,
0.0088,1.1119003518881352,1.2000000000000028,
0.00881,1.12987026093343,1.2399999999999949,
0.00882,1.1931213954313136,1.279999999999994,
0.00883,1.2962928108146177,1.3200000000000003,
0.00884,1.4161372268172479,1.3599999999999994,
0.00885,1.5195358267019936,1.3999999999999986,
0.00886,1.5765079253578487,1.4399999999999977,
0.00887,1.5733918597243715,1.4799999999999969,
0.00888,1.5208382617668466,1.5200000000000031,
0.00889,1.4527742487836086,1.5600000000000023,
0.0089,1.4156333706721254,1.5999999999999943,
0.00891,1.4508238115659688,1.6399999999999935,
0.00892,1.5762777644021349,1.6799999999999997,
0.00893,1.773860279119796,1.7199999999999989,
0.00894,1.987940054043452,1.759999999999998,
0.00895,2.136920032833019,1.7999999999999972,
0.00896,2.135131889374545,1.8399999999999963,
0.00897,1.918729735622168,1.8799999999999955,
0.00898,1.4674315980921622,1.9200000000000017,
0.00899,0.8148607578108111,1.9600000000000009,
0.009,0.04362145739234109,1.999999999999993,
0.00901,-0.7339752056883823,-1.9600000000000009,
0.00902,-1.4040261270464607,-1.9200000000000017,
0.00903,-1.8796249103786014,-1.8800000000000026,
0.00904,-2.1214043787164707,-1.8400000000000034,
0.00905,-2.144116176375851,-1.7999999999999972,
0.00906,-2.0078072707875014,-1.759999999999998,
0.00907,-1.7969931523711309,-1.720000000000006,
0.00908,-1.5948209823812982,-1.6800000000000068,
0.00909,-1.460407918194156,-1.6400000000000006,
0.0091,-1.4160189777828414,-1.6000000000000014,
0.00911,-1.4471340341514654,-1.5600000000000023,
0.00912,-1.5140537944946282,-1.5200000000000031,
0.00913,-1.5700332143938973,-1.480000000000004,
0.00914,-1.5792085036320649,-1.4399999999999977,
0.00915,-1.528273046895755,-1.3999999999999986,
0.00916,-1.4285678025437856,-1.3600000000000065,
0.00917,-1.3089066154347733,-1.3200000000000074,
0.00918,-1.2027078410622738,-1.2800000000000011,
0.00919,-1.1347240825882021,-1.240000000000002,
0.0092,-1.1123397460201305,-1.2000000000000028,
0.00921,-1.1242973833962786,-1.1600000000000037,
0.00922,-1.146709169065529,-1.1199999999999974,
0.00923,-1.1534760974493763,-1.0800000000000054,
0.00924,-1.126773541089762,-1.0399999999999991,
0.00925,-1.0635373223770184,-1,
0.00926,-0.9756914320092946,-0.960000000000008,
0.00927,-0.8844227172091457,-0.9200000000000017,
0.00928,-0.8111078528899865,-0.8800000000000026,
0.00929,-0.7686637849770376,-0.8400000000000034,
0.0093,-0.7567307656682241,-0.8000000000000043,
0.00931,-0.7624195389363297,-0.759999999999998,
0.00932,-0.766073228304169,-0.720000000000006,
0.00933,-0.7495271897876272,-0.6800000000000068,
0.00934,-0.7034558404053066,-0.6400000000000006,
0.00935,-0.6308862155098808,-0.6000000000000014,
0.00936,-0.5455917666722127,-0.5600000000000023,
0.00937,-0.46617298892750153,-0.5200000000000031,
0.00938,-0.40833973677466723,-0.480000000000004,
0.00939,-0.37856533416654004,-0.4399999999999977,
0.0094,-0.3716512112139204,-0.3999999999999986,
0.00941,-0.3731055466793089,-0.35999999999999943,
0.00942,-0.3652758772157234,-0.3200000000000074,
0.00943,-0.3346764286292441,-0.28000000000000824,
0.00944,-0.27750866043788597,-0.240000000000002,
0.00945,-0.2011486355320156,-0.20000000000000284,
0.00946,-0.12103838643743968,-0.1600000000000037,
0.00947,-0.05429005751134819,-0.12000000000000455,
0.00948,-0.012635363496962924,-0.0799999999999983,
0.00949,0.0023996388547222907,-0.03999999999999915,
0.0095,0.00013494448115271607,0,
0.00951,-0.0030575787225222933,0.03999999999999204,
0.00952,0.00957214975983077,0.0799999999999983,
0.00953,0.048324329914450834,0.11999999999999744,
0.00954,0.11285455023913818,0.1599999999999966,
0.00955,0.19233041671486253,0.19999999999999574,
0.00956,0.26988703565987426,0.240000000000002,
0.00957,0.32957347479530696,0.28000000000000114,
0.00958,0.36295443962910096,0.3199999999999932,
0.00959,0.3726527365984227,0.35999999999999943,
0.0096,0.37134798300214006,0.3999999999999986,
0.00961,0.3765953674734052,0.4399999999999977,
0.00962,0.4035493763227172,0.4799999999999969,
0.00963,0.45856854206285547,0.519999999999996,
0.00964,0.5363632045892449,0.5599999999999952,
0.00965,0.6219375388005961,0.6000000000000014,
0.00966,0.6966256365428052,0.6400000000000006,
0.00967,0.7458153902622936,0.6799999999999926,
0.00968,0.7651959212396133,0.7199999999999918,
0.00969,0.7628872698097062,0.759999999999998,
0.0097,0.7564351175129257,0.7999999999999972,
0.00971,0.7657458495995916,0.8399999999999963,
0.00972,0.8047569128624238,0.8799999999999955,
0.00973,0.8752683425668715,0.9200000000000017,
0.00974,0.9656064275349907,0.9600000000000009,
0.00975,1.0549050574166523,1,
0.00976,1.121498169557284,1.0399999999999991,
0.00977,1.1521356684381168,1.0799999999999912,
0.00978,1.1482150920779182,1.1199999999999974,
0.00979,1.1262359291664796,1.1599999999999966,
0.0098,1.111900351888146,1.1999999999999957,
0.00981,1.1298702609334332,1.2399999999999949,
0.00982,1.193121395431322,1.2800000000000011,
0.00983,1.2962928108146206,1.3200000000000003,
0.00984,1.41613722681723,1.3599999999999923,
0.00985,1.5195358267019838,1.3999999999999986,
0.00986,1.5765079253578502,1.4399999999999977,
0.00987,1.5733918597243597,1.480000000000004,
0.00988,1.5208382617668474,1.519999999999996,
0.00989,1.4527742487836148,1.5599999999999952,
0.0099,1.4156333706721214,1.6000000000000014,
0.00991,1.4508238115659746,1.6400000000000006,
0.00992,1.5762777644021218,1.6799999999999997,
0.00993,1.7738602791197704,1.7199999999999918,
0.00994,1.9879400540434338,1.759999999999991,
0.00995,2.1369200328330162,1.7999999999999972,
0.00996,2.135131889374545,1.8399999999999963,
0.00997,1.9187297356221913,1.8799999999999955,
0.00998,1.4674315980922175,1.9199999999999946,
0.00999,0.8148607578107968,1.9600000000000009,